object_id,property_description,property_id,property_label,property_uri,reference_date,reference_supporting_text,reference_uri,subject_id
FlyBase:FBgn0032283,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0034276,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0267179,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0032266,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0003356,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0036972,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0032281,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0085313,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0040609,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0051077,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0036824,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0000052,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0039161,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0038629,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0039805,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0037635,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0085345,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0038819,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0000053,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0033521,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0035087,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0034382,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0032394,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0038290,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0267472,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0032084,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0039872,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0039480,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0040349,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0266766,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0267106,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0014454,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0031432,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0036590,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0038511,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0034856,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0035281,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0039768,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0033518,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0028693,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0039685,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0023197,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0036781,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0050016,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0036910,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0265426,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0032287,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0267473,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0032282,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0032596,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0261575,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0053282,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0051832,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0019643,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0036289,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0086691,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0004782,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0040211,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0263777,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0027341,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0036778,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0039820,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0051313,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0259244,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0085356,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0037714,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0024289,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0262363,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0004507,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
FlyBase:FBgn0033097,NA,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,2018-03-15,"To understand how loss of NGLY1 contributes to disease, we developed a Drosophila model of NGLY1 deficiency. Loss of NGLY1 function resulted in developmental delay and lethality. We used RNAseq to determine which processes are misregulated in the absence of NGLY1.",https://www.ncbi.nlm.nih.gov/pubmed/29346549,FlyBase:FBgn0033050
